playername	month	year	revid
Freddie%20Patek	5	2006	50173230
Freddie%20Patek	5	2007	93705518
Freddie%20Patek	5	2008	205160117
Freddie%20Patek	5	2009	282441494
Freddie%20Patek	5	2010	359282186
Freddie%20Patek	5	2011	425711424
Freddie%20Patek	6	2006	54081435
Freddie%20Patek	6	2007	129645960
Freddie%20Patek	6	2008	211801266
Freddie%20Patek	6	2009	289319708
Freddie%20Patek	6	2010	365291411
Freddie%20Patek	6	2011	425711424
Freddie%20Patek	7	2006	58181184
Freddie%20Patek	7	2007	129645960
Freddie%20Patek	7	2008	211801266
Freddie%20Patek	7	2009	289319708
Freddie%20Patek	7	2010	367600850
Freddie%20Patek	7	2011	436381765
Freddie%20Patek	8	2006	58181184
Freddie%20Patek	8	2007	145008394
Freddie%20Patek	8	2008	228625061
Freddie%20Patek	8	2009	289319708
Freddie%20Patek	8	2010	376505767
Freddie%20Patek	8	2011	440259862
Freddie%20Patek	9	2006	58181184
Freddie%20Patek	9	2007	151395319
Freddie%20Patek	9	2008	234605564
Freddie%20Patek	9	2009	289319708
Freddie%20Patek	9	2010	376505767
Freddie%20Patek	9	2011	440259862
Freddie%20Patek	10	2006	58181184
Freddie%20Patek	10	2007	157210175
Freddie%20Patek	10	2008	234605564
Freddie%20Patek	10	2009	289319708
Freddie%20Patek	10	2010	385275556
Freddie%20Patek	10	2011	448781276
Freddie%20Patek	11	2006	58181184
Freddie%20Patek	11	2007	166210143
Freddie%20Patek	11	2008	244480915
Freddie%20Patek	11	2009	289319708
Freddie%20Patek	11	2010	393149593
Freddie%20Patek	11	2011	448781276
Freddie%20Patek	12	2006	58181184
Freddie%20Patek	12	2007	171336576
Freddie%20Patek	12	2008	251683387
Freddie%20Patek	12	2009	323845153
Freddie%20Patek	12	2010	399188369
Freddie%20Patek	12	2011	448781276
Marty%20Pattin	1	2006	0
Marty%20Pattin	1	2007	92926600
Marty%20Pattin	1	2008	171683679
Marty%20Pattin	1	2009	250528526
Marty%20Pattin	1	2010	334266077
Marty%20Pattin	1	2011	404634073
Marty%20Pattin	2	2006	0
Marty%20Pattin	2	2007	92926600
Marty%20Pattin	2	2008	171683679
Marty%20Pattin	2	2009	250528526
Marty%20Pattin	2	2010	334266077
Marty%20Pattin	2	2011	404634073
Marty%20Pattin	3	2006	0
Marty%20Pattin	3	2007	92926600
Marty%20Pattin	3	2008	171683679
Marty%20Pattin	3	2009	272600970
Marty%20Pattin	3	2010	334266077
Marty%20Pattin	3	2011	411583823
Marty%20Pattin	4	2006	0
Marty%20Pattin	4	2007	92926600
Marty%20Pattin	4	2008	171683679
Marty%20Pattin	4	2009	272600970
Marty%20Pattin	4	2010	351540499
Marty%20Pattin	4	2011	411583823
Marty%20Pattin	5	2006	0
Marty%20Pattin	5	2007	92926600
Marty%20Pattin	5	2008	171683679
Marty%20Pattin	5	2009	285698193
Marty%20Pattin	5	2010	351540499
Marty%20Pattin	5	2011	424917769
Marty%20Pattin	6	2006	0
Marty%20Pattin	6	2007	92926600
Marty%20Pattin	6	2008	215572861
Marty%20Pattin	6	2009	291322999
Marty%20Pattin	6	2010	365101112
Marty%20Pattin	6	2011	424917769
Marty%20Pattin	7	2006	0
Marty%20Pattin	7	2007	138690170
Marty%20Pattin	7	2008	215572861
Marty%20Pattin	7	2009	295850690
Marty%20Pattin	7	2010	365101112
Marty%20Pattin	7	2011	436627945
Marty%20Pattin	8	2006	0
Marty%20Pattin	8	2007	144952989
Marty%20Pattin	8	2008	215572861
Marty%20Pattin	8	2009	304181099
Marty%20Pattin	8	2010	375871655
Marty%20Pattin	8	2011	436627945
Marty%20Pattin	9	2006	0
Marty%20Pattin	9	2007	154094018
Marty%20Pattin	9	2008	232221972
Marty%20Pattin	9	2009	304181099
Marty%20Pattin	9	2010	375871655
Marty%20Pattin	9	2011	436627945
Marty%20Pattin	10	2006	0
Marty%20Pattin	10	2007	154094018
Marty%20Pattin	10	2008	232221972
Marty%20Pattin	10	2009	304181099
Marty%20Pattin	10	2010	375871655
Marty%20Pattin	10	2011	436627945
Marty%20Pattin	11	2006	0
Marty%20Pattin	11	2007	154094018
Marty%20Pattin	11	2008	246570268
Marty%20Pattin	11	2009	321976055
Marty%20Pattin	11	2010	393169234
Marty%20Pattin	11	2011	436627945
Marty%20Pattin	12	2006	87616094
Marty%20Pattin	12	2007	171683679
Marty%20Pattin	12	2008	250528526
Marty%20Pattin	12	2009	321976055
Marty%20Pattin	12	2010	393169234
Marty%20Pattin	12	2011	460390701
Albie%20Pearson	1	2006	30316860
Albie%20Pearson	1	2007	92920893
Albie%20Pearson	1	2008	171425598
Albie%20Pearson	1	2009	243395831
Albie%20Pearson	1	2010	334277206
Albie%20Pearson	1	2011	393131926
Albie%20Pearson	2	2006	30316860
Albie%20Pearson	2	2007	92920893
Albie%20Pearson	2	2008	183126370
Albie%20Pearson	2	2009	261486095
Albie%20Pearson	2	2010	334277206
Albie%20Pearson	2	2011	405324329
Albie%20Pearson	3	2006	38212470
Albie%20Pearson	3	2007	92920893
Albie%20Pearson	3	2008	183126370
Albie%20Pearson	3	2009	261486095
Albie%20Pearson	3	2010	334277206
Albie%20Pearson	3	2011	405324329
Albie%20Pearson	4	2006	38212470
Albie%20Pearson	4	2007	92920893
Albie%20Pearson	4	2008	183126370
Albie%20Pearson	4	2009	261486095
Albie%20Pearson	4	2010	334277206
Albie%20Pearson	4	2011	405324329
Albie%20Pearson	5	2006	49667515
Albie%20Pearson	5	2007	122036717
Albie%20Pearson	5	2008	209171986
Albie%20Pearson	5	2009	283814718
Albie%20Pearson	5	2010	353561470
Albie%20Pearson	5	2011	405324329
Albie%20Pearson	6	2006	49667515
Albie%20Pearson	6	2007	122036717
Albie%20Pearson	6	2008	214106326
Albie%20Pearson	6	2009	283814718
Albie%20Pearson	6	2010	364896785
Albie%20Pearson	6	2011	431557901
Albie%20Pearson	7	2006	58273710
Albie%20Pearson	7	2007	122036717
Albie%20Pearson	7	2008	214106326
Albie%20Pearson	7	2009	293712368
Albie%20Pearson	7	2010	364896785
Albie%20Pearson	7	2011	433236232
Albie%20Pearson	8	2006	65372692
Albie%20Pearson	8	2007	144710058
Albie%20Pearson	8	2008	227648225
Albie%20Pearson	8	2009	293712368
Albie%20Pearson	8	2010	364896785
Albie%20Pearson	8	2011	441911005
Albie%20Pearson	9	2006	65372692
Albie%20Pearson	9	2007	149578195
Albie%20Pearson	9	2008	234375451
Albie%20Pearson	9	2009	308013665
Albie%20Pearson	9	2010	364896785
Albie%20Pearson	9	2011	446259811
Albie%20Pearson	10	2006	65372692
Albie%20Pearson	10	2007	157522999
Albie%20Pearson	10	2008	237819414
Albie%20Pearson	10	2009	316385280
Albie%20Pearson	10	2010	386827199
Albie%20Pearson	10	2011	446259811
Albie%20Pearson	11	2006	65372692
Albie%20Pearson	11	2007	157522999
Albie%20Pearson	11	2008	243395831
Albie%20Pearson	11	2009	316385280
Albie%20Pearson	11	2010	393131926
Albie%20Pearson	11	2011	446259811
Albie%20Pearson	12	2006	65372692
Albie%20Pearson	12	2007	171425598
Albie%20Pearson	12	2008	243395831
Albie%20Pearson	12	2009	316385280
Albie%20Pearson	12	2010	393131926
Albie%20Pearson	12	2011	458765312
Tony%20Pena	1	2006	16680304
Tony%20Pena	1	2007	16680304
Tony%20Pena	1	2008	141145054
Tony%20Pena	1	2009	141145054
Tony%20Pena	1	2010	141145054
Tony%20Pena	1	2011	348501996
Tony%20Pena	2	2006	16680304
Tony%20Pena	2	2007	16680304
Tony%20Pena	2	2008	141145054
Tony%20Pena	2	2009	141145054
Tony%20Pena	2	2010	141145054
Tony%20Pena	2	2011	348501996
Tony%20Pena	3	2006	16680304
Tony%20Pena	3	2007	16680304
Tony%20Pena	3	2008	141145054
Tony%20Pena	3	2009	141145054
Tony%20Pena	3	2010	141145054
Tony%20Pena	3	2011	348501996
Tony%20Pena	4	2006	16680304
Tony%20Pena	4	2007	16680304
Tony%20Pena	4	2008	141145054
Tony%20Pena	4	2009	141145054
Tony%20Pena	4	2010	348501996
Tony%20Pena	4	2011	348501996
Tony%20Pena	5	2006	16680304
Tony%20Pena	5	2007	16680304
Tony%20Pena	5	2008	141145054
Tony%20Pena	5	2009	141145054
Tony%20Pena	5	2010	348501996
Tony%20Pena	5	2011	348501996
Tony%20Pena	6	2006	16680304
Tony%20Pena	6	2007	16680304
Tony%20Pena	6	2008	141145054
Tony%20Pena	6	2009	141145054
Tony%20Pena	6	2010	348501996
Tony%20Pena	6	2011	348501996
Tony%20Pena	7	2006	16680304
Tony%20Pena	7	2007	141145054
Tony%20Pena	7	2008	141145054
Tony%20Pena	7	2009	141145054
Tony%20Pena	7	2010	348501996
Tony%20Pena	7	2011	348501996
Tony%20Pena	8	2006	16680304
Tony%20Pena	8	2007	141145054
Tony%20Pena	8	2008	141145054
Tony%20Pena	8	2009	141145054
Tony%20Pena	8	2010	348501996
Tony%20Pena	8	2011	348501996
Tony%20Pena	9	2006	16680304
Tony%20Pena	9	2007	141145054
Tony%20Pena	9	2008	141145054
Tony%20Pena	9	2009	141145054
Tony%20Pena	9	2010	348501996
Tony%20Pena	9	2011	348501996
Tony%20Pena	10	2006	16680304
Tony%20Pena	10	2007	141145054
Tony%20Pena	10	2008	141145054
Tony%20Pena	10	2009	141145054
Tony%20Pena	10	2010	348501996
Tony%20Pena	10	2011	348501996
Tony%20Pena	11	2006	16680304
Tony%20Pena	11	2007	141145054
Tony%20Pena	11	2008	141145054
Tony%20Pena	11	2009	141145054
Tony%20Pena	11	2010	348501996
Tony%20Pena	11	2011	348501996
Tony%20Pena	12	2006	16680304
Tony%20Pena	12	2007	141145054
Tony%20Pena	12	2008	141145054
Tony%20Pena	12	2009	141145054
Tony%20Pena	12	2010	348501996
Tony%20Pena	12	2011	348501996
Joe%20Pepitone	1	2006	25442782
Joe%20Pepitone	1	2007	95516290
Joe%20Pepitone	1	2008	163785314
Joe%20Pepitone	1	2009	258713431
Joe%20Pepitone	1	2010	333907454
Joe%20Pepitone	1	2011	400636855
Joe%20Pepitone	2	2006	25442782
Joe%20Pepitone	2	2007	102097472
Joe%20Pepitone	2	2008	185314204
Joe%20Pepitone	2	2009	267136212
Joe%20Pepitone	2	2010	333907454
Joe%20Pepitone	2	2011	409239038
Joe%20Pepitone	3	2006	39489352
Joe%20Pepitone	3	2007	110736571
Joe%20Pepitone	3	2008	194064315
Joe%20Pepitone	3	2009	269188845
Joe%20Pepitone	3	2010	345299132
Joe%20Pepitone	3	2011	415679125
Joe%20Pepitone	4	2006	43519341
Joe%20Pepitone	4	2007	116834969
Joe%20Pepitone	4	2008	198466411
Joe%20Pepitone	4	2009	280512090
Joe%20Pepitone	4	2010	348464074
Joe%20Pepitone	4	2011	418975492
Joe%20Pepitone	5	2006	43519341
Joe%20Pepitone	5	2007	127151961
Joe%20Pepitone	5	2008	207535246
Joe%20Pepitone	5	2009	285347772
Joe%20Pepitone	5	2010	355691486
Joe%20Pepitone	5	2011	424888239
Joe%20Pepitone	6	2006	43519341
Joe%20Pepitone	6	2007	132724836
Joe%20Pepitone	6	2008	214257211
Joe%20Pepitone	6	2009	289879673
Joe%20Pepitone	6	2010	363203367
Joe%20Pepitone	6	2011	424888239
Joe%20Pepitone	7	2006	58543800
Joe%20Pepitone	7	2007	140418487
Joe%20Pepitone	7	2008	219313739
Joe%20Pepitone	7	2009	299586707
Joe%20Pepitone	7	2010	368682626
Joe%20Pepitone	7	2011	436599666
Joe%20Pepitone	8	2006	65277278
Joe%20Pepitone	8	2007	142913721
Joe%20Pepitone	8	2008	219313739
Joe%20Pepitone	8	2009	303416587
Joe%20Pepitone	8	2010	375258937
Joe%20Pepitone	8	2011	438681160
Joe%20Pepitone	9	2006	67606147
Joe%20Pepitone	9	2007	151417772
Joe%20Pepitone	9	2008	234676316
Joe%20Pepitone	9	2009	310578721
Joe%20Pepitone	9	2010	375258937
Joe%20Pepitone	9	2011	443247269
Joe%20Pepitone	10	2006	75741455
Joe%20Pepitone	10	2007	159138863
Joe%20Pepitone	10	2008	241467889
Joe%20Pepitone	10	2009	314663665
Joe%20Pepitone	10	2010	386733225
Joe%20Pepitone	10	2011	451752185
Joe%20Pepitone	11	2006	84247270
Joe%20Pepitone	11	2007	163785314
Joe%20Pepitone	11	2008	247041456
Joe%20Pepitone	11	2009	319910775
Joe%20Pepitone	11	2010	393162391
Joe%20Pepitone	11	2011	451752185
Joe%20Pepitone	12	2006	90515762
Joe%20Pepitone	12	2007	163785314
Joe%20Pepitone	12	2008	253199833
Joe%20Pepitone	12	2009	326799850
Joe%20Pepitone	12	2010	394863910
Joe%20Pepitone	12	2011	461544585
Pascual%20Perez	1	2006	28439403
Pascual%20Perez	1	2007	28439403
Pascual%20Perez	1	2008	28439403
Pascual%20Perez	1	2009	185138393
Pascual%20Perez	1	2010	185138393
Pascual%20Perez	1	2011	345336007
Pascual%20Perez	2	2006	28439403
Pascual%20Perez	2	2007	28439403
Pascual%20Perez	2	2008	185138393
Pascual%20Perez	2	2009	185138393
Pascual%20Perez	2	2010	185138393
Pascual%20Perez	2	2011	345336007
Pascual%20Perez	3	2006	28439403
Pascual%20Perez	3	2007	28439403
Pascual%20Perez	3	2008	185138393
Pascual%20Perez	3	2009	185138393
Pascual%20Perez	3	2010	345336007
Pascual%20Perez	3	2011	345336007
Pascual%20Perez	4	2006	28439403
Pascual%20Perez	4	2007	28439403
Pascual%20Perez	4	2008	185138393
Pascual%20Perez	4	2009	185138393
Pascual%20Perez	4	2010	345336007
Pascual%20Perez	4	2011	345336007
Pascual%20Perez	5	2006	28439403
Pascual%20Perez	5	2007	28439403
Pascual%20Perez	5	2008	185138393
Pascual%20Perez	5	2009	185138393
Pascual%20Perez	5	2010	345336007
Pascual%20Perez	5	2011	345336007
Pascual%20Perez	6	2006	28439403
Pascual%20Perez	6	2007	28439403
Pascual%20Perez	6	2008	185138393
Pascual%20Perez	6	2009	185138393
Pascual%20Perez	6	2010	345336007
Pascual%20Perez	6	2011	345336007
Pascual%20Perez	7	2006	28439403
Pascual%20Perez	7	2007	28439403
Pascual%20Perez	7	2008	185138393
Pascual%20Perez	7	2009	185138393
Pascual%20Perez	7	2010	345336007
Pascual%20Perez	7	2011	345336007
Pascual%20Perez	8	2006	28439403
Pascual%20Perez	8	2007	28439403
Pascual%20Perez	8	2008	185138393
Pascual%20Perez	8	2009	185138393
Pascual%20Perez	8	2010	345336007
Pascual%20Perez	8	2011	345336007
Pascual%20Perez	9	2006	28439403
Pascual%20Perez	9	2007	28439403
Pascual%20Perez	9	2008	185138393
Pascual%20Perez	9	2009	185138393
Pascual%20Perez	9	2010	345336007
Pascual%20Perez	9	2011	345336007
Pascual%20Perez	10	2006	28439403
Pascual%20Perez	10	2007	28439403
Pascual%20Perez	10	2008	185138393
Pascual%20Perez	10	2009	185138393
Pascual%20Perez	10	2010	345336007
Pascual%20Perez	10	2011	345336007
Pascual%20Perez	11	2006	28439403
Pascual%20Perez	11	2007	28439403
Pascual%20Perez	11	2008	185138393
Pascual%20Perez	11	2009	185138393
Pascual%20Perez	11	2010	345336007
Pascual%20Perez	11	2011	345336007
Pascual%20Perez	12	2006	28439403
Pascual%20Perez	12	2007	28439403
Pascual%20Perez	12	2008	185138393
Pascual%20Perez	12	2009	185138393
Pascual%20Perez	12	2010	345336007
Pascual%20Perez	12	2011	345336007
Tony%20Perez	1	2006	16714125
Tony%20Perez	1	2007	16714125
Tony%20Perez	1	2008	16714125
Tony%20Perez	1	2009	16714125
Tony%20Perez	1	2010	16714125
Tony%20Perez	1	2011	348502037
Tony%20Perez	2	2006	16714125
Tony%20Perez	2	2007	16714125
Tony%20Perez	2	2008	16714125
Tony%20Perez	2	2009	16714125
Tony%20Perez	2	2010	16714125
Tony%20Perez	2	2011	348502037
Tony%20Perez	3	2006	16714125
Tony%20Perez	3	2007	16714125
Tony%20Perez	3	2008	16714125
Tony%20Perez	3	2009	16714125
Tony%20Perez	3	2010	16714125
Tony%20Perez	3	2011	348502037
Tony%20Perez	4	2006	16714125
Tony%20Perez	4	2007	16714125
Tony%20Perez	4	2008	16714125
Tony%20Perez	4	2009	16714125
Tony%20Perez	4	2010	348502037
Tony%20Perez	4	2011	348502037
Tony%20Perez	5	2006	16714125
Tony%20Perez	5	2007	16714125
Tony%20Perez	5	2008	16714125
Tony%20Perez	5	2009	16714125
Tony%20Perez	5	2010	348502037
Tony%20Perez	5	2011	348502037
Tony%20Perez	6	2006	16714125
Tony%20Perez	6	2007	16714125
Tony%20Perez	6	2008	16714125
Tony%20Perez	6	2009	16714125
Tony%20Perez	6	2010	348502037
Tony%20Perez	6	2011	348502037
Tony%20Perez	7	2006	16714125
Tony%20Perez	7	2007	16714125
Tony%20Perez	7	2008	16714125
Tony%20Perez	7	2009	16714125
Tony%20Perez	7	2010	348502037
Tony%20Perez	7	2011	348502037
Tony%20Perez	8	2006	16714125
Tony%20Perez	8	2007	16714125
Tony%20Perez	8	2008	16714125
Tony%20Perez	8	2009	16714125
Tony%20Perez	8	2010	348502037
Tony%20Perez	8	2011	348502037
Tony%20Perez	9	2006	16714125
Tony%20Perez	9	2007	16714125
Tony%20Perez	9	2008	16714125
Tony%20Perez	9	2009	16714125
Tony%20Perez	9	2010	348502037
Tony%20Perez	9	2011	348502037
Tony%20Perez	10	2006	16714125
Tony%20Perez	10	2007	16714125
Tony%20Perez	10	2008	16714125
Tony%20Perez	10	2009	16714125
Tony%20Perez	10	2010	348502037
Tony%20Perez	10	2011	348502037
Tony%20Perez	11	2006	16714125
Tony%20Perez	11	2007	16714125
Tony%20Perez	11	2008	16714125
Tony%20Perez	11	2009	16714125
Tony%20Perez	11	2010	348502037
Tony%20Perez	11	2011	348502037
Tony%20Perez	12	2006	16714125
Tony%20Perez	12	2007	16714125
Tony%20Perez	12	2008	16714125
Tony%20Perez	12	2009	16714125
Tony%20Perez	12	2010	348502037
Tony%20Perez	12	2011	348502037
Gaylord%20Perry	1	2006	31097665
Gaylord%20Perry	1	2007	97619856
Gaylord%20Perry	1	2008	173541391
Gaylord%20Perry	1	2009	259107289
Gaylord%20Perry	1	2010	334873951
Gaylord%20Perry	1	2011	405199358
Gaylord%20Perry	2	2006	36645573
Gaylord%20Perry	2	2007	104539804
Gaylord%20Perry	2	2008	187160914
Gaylord%20Perry	2	2009	266479738
Gaylord%20Perry	2	2010	340742182
Gaylord%20Perry	2	2011	408138408
Gaylord%20Perry	3	2006	40591472
Gaylord%20Perry	3	2007	111437239
Gaylord%20Perry	3	2008	193810322
Gaylord%20Perry	3	2009	273198102
Gaylord%20Perry	3	2010	346038677
Gaylord%20Perry	3	2011	416063564
Gaylord%20Perry	4	2006	46281661
Gaylord%20Perry	4	2007	119018821
Gaylord%20Perry	4	2008	201061515
Gaylord%20Perry	4	2009	280548670
Gaylord%20Perry	4	2010	348856404
Gaylord%20Perry	4	2011	421693058
Gaylord%20Perry	5	2006	48593339
Gaylord%20Perry	5	2007	126934280
Gaylord%20Perry	5	2008	209264226
Gaylord%20Perry	5	2009	284229204
Gaylord%20Perry	5	2010	357318157
Gaylord%20Perry	5	2011	425693226
Gaylord%20Perry	6	2006	56194219
Gaylord%20Perry	6	2007	133182482
Gaylord%20Perry	6	2008	213136973
Gaylord%20Perry	6	2009	289331297
Gaylord%20Perry	6	2010	365316908
Gaylord%20Perry	6	2011	428278719
Gaylord%20Perry	7	2006	59230225
Gaylord%20Perry	7	2007	141512622
Gaylord%20Perry	7	2008	221478442
Gaylord%20Perry	7	2009	299383736
Gaylord%20Perry	7	2010	371024733
Gaylord%20Perry	7	2011	436175541
Gaylord%20Perry	8	2006	59230225
Gaylord%20Perry	8	2007	147938677
Gaylord%20Perry	8	2008	228935555
Gaylord%20Perry	8	2009	305216860
Gaylord%20Perry	8	2010	375281901
Gaylord%20Perry	8	2011	439908201
Gaylord%20Perry	9	2006	59230225
Gaylord%20Perry	9	2007	154465321
Gaylord%20Perry	9	2008	234893021
Gaylord%20Perry	9	2009	310423932
Gaylord%20Perry	9	2010	379758145
Gaylord%20Perry	9	2011	439908201
Gaylord%20Perry	10	2006	75652161
Gaylord%20Perry	10	2007	157189997
Gaylord%20Perry	10	2008	241993149
Gaylord%20Perry	10	2009	316251160
Gaylord%20Perry	10	2010	387240693
Gaylord%20Perry	10	2011	453217799
Gaylord%20Perry	11	2006	84186410
Gaylord%20Perry	11	2007	166118229
Gaylord%20Perry	11	2008	246347529
Gaylord%20Perry	11	2009	321202731
Gaylord%20Perry	11	2010	393131191
Gaylord%20Perry	11	2011	455585493
Gaylord%20Perry	12	2006	86877693
Gaylord%20Perry	12	2007	173541391
Gaylord%20Perry	12	2008	252054722
Gaylord%20Perry	12	2009	325717746
Gaylord%20Perry	12	2010	399500752
Gaylord%20Perry	12	2011	461381544
Gerald%20Perry	1	2006	0
Gerald%20Perry	1	2007	93028138
Gerald%20Perry	1	2008	160122495
Gerald%20Perry	1	2009	253495016
Gerald%20Perry	1	2010	334298484
Gerald%20Perry	1	2011	401127615
Gerald%20Perry	2	2006	0
Gerald%20Perry	2	2007	93028138
Gerald%20Perry	2	2008	160122495
Gerald%20Perry	2	2009	253495016
Gerald%20Perry	2	2010	334298484
Gerald%20Perry	2	2011	401127615
Gerald%20Perry	3	2006	0
Gerald%20Perry	3	2007	111199657
Gerald%20Perry	3	2008	160122495
Gerald%20Perry	3	2009	253495016
Gerald%20Perry	3	2010	334298484
Gerald%20Perry	3	2011	401127615
Gerald%20Perry	4	2006	0
Gerald%20Perry	4	2007	111199657
Gerald%20Perry	4	2008	196650880
Gerald%20Perry	4	2009	275534825
Gerald%20Perry	4	2010	334298484
Gerald%20Perry	4	2011	401127615
Gerald%20Perry	5	2006	0
Gerald%20Perry	5	2007	111199657
Gerald%20Perry	5	2008	196650880
Gerald%20Perry	5	2009	283834265
Gerald%20Perry	5	2010	334298484
Gerald%20Perry	5	2011	401127615
Gerald%20Perry	6	2006	0
Gerald%20Perry	6	2007	111199657
Gerald%20Perry	6	2008	196650880
Gerald%20Perry	6	2009	291771616
Gerald%20Perry	6	2010	364906814
Gerald%20Perry	6	2011	401127615
Gerald%20Perry	7	2006	0
Gerald%20Perry	7	2007	140158068
Gerald%20Perry	7	2008	219203872
Gerald%20Perry	7	2009	296478702
Gerald%20Perry	7	2010	364906814
Gerald%20Perry	7	2011	433277315
Gerald%20Perry	8	2006	65701074
Gerald%20Perry	8	2007	142029307
Gerald%20Perry	8	2008	226327255
Gerald%20Perry	8	2009	296478702
Gerald%20Perry	8	2010	364906814
Gerald%20Perry	8	2011	440756224
Gerald%20Perry	9	2006	69867774
Gerald%20Perry	9	2007	151304989
Gerald%20Perry	9	2008	234389494
Gerald%20Perry	9	2009	296478702
Gerald%20Perry	9	2010	378638960
Gerald%20Perry	9	2011	440756224
Gerald%20Perry	10	2006	69867774
Gerald%20Perry	10	2007	160122495
Gerald%20Perry	10	2008	234389494
Gerald%20Perry	10	2009	296478702
Gerald%20Perry	10	2010	386784022
Gerald%20Perry	10	2011	440756224
Gerald%20Perry	11	2006	69867774
Gerald%20Perry	11	2007	160122495
Gerald%20Perry	11	2008	243129743
Gerald%20Perry	11	2009	320122823
Gerald%20Perry	11	2010	393224820
Gerald%20Perry	11	2011	457032286
Gerald%20Perry	12	2006	86577945
Gerald%20Perry	12	2007	160122495
Gerald%20Perry	12	2008	253495016
Gerald%20Perry	12	2009	320122823
Gerald%20Perry	12	2010	393224820
Gerald%20Perry	12	2011	461514294
Jim%20Perry	1	2006	32655920
Jim%20Perry	1	2007	83642447
Jim%20Perry	1	2008	120574979
Jim%20Perry	1	2009	252712026
Jim%20Perry	1	2010	308501953
Jim%20Perry	1	2011	308501953
Jim%20Perry	2	2006	32655920
Jim%20Perry	2	2007	98826671
Jim%20Perry	2	2008	120574979
Jim%20Perry	2	2009	252712026
Jim%20Perry	2	2010	308501953
Jim%20Perry	2	2011	308501953
Jim%20Perry	3	2006	32655920
Jim%20Perry	3	2007	98826671
Jim%20Perry	3	2008	120574979
Jim%20Perry	3	2009	269564731
Jim%20Perry	3	2010	308501953
Jim%20Perry	3	2011	308501953
Jim%20Perry	4	2006	32655920
Jim%20Perry	4	2007	98826671
Jim%20Perry	4	2008	120574979
Jim%20Perry	4	2009	269564731
Jim%20Perry	4	2010	308501953
Jim%20Perry	4	2011	308501953
Jim%20Perry	5	2006	32655920
Jim%20Perry	5	2007	120574979
Jim%20Perry	5	2008	120574979
Jim%20Perry	5	2009	283690568
Jim%20Perry	5	2010	308501953
Jim%20Perry	5	2011	308501953
Jim%20Perry	6	2006	32655920
Jim%20Perry	6	2007	120574979
Jim%20Perry	6	2008	120574979
Jim%20Perry	6	2009	283690568
Jim%20Perry	6	2010	308501953
Jim%20Perry	6	2011	308501953
Jim%20Perry	7	2006	32655920
Jim%20Perry	7	2007	120574979
Jim%20Perry	7	2008	120574979
Jim%20Perry	7	2009	296578690
Jim%20Perry	7	2010	308501953
Jim%20Perry	7	2011	308501953
Jim%20Perry	8	2006	32655920
Jim%20Perry	8	2007	120574979
Jim%20Perry	8	2008	223934771
Jim%20Perry	8	2009	296578690
Jim%20Perry	8	2010	308501953
Jim%20Perry	8	2011	308501953
Jim%20Perry	9	2006	32655920
Jim%20Perry	9	2007	120574979
Jim%20Perry	9	2008	223934771
Jim%20Perry	9	2009	308501953
Jim%20Perry	9	2010	308501953
Jim%20Perry	9	2011	308501953
Jim%20Perry	10	2006	32655920
Jim%20Perry	10	2007	120574979
Jim%20Perry	10	2008	223934771
Jim%20Perry	10	2009	308501953
Jim%20Perry	10	2010	308501953
Jim%20Perry	10	2011	308501953
Jim%20Perry	11	2006	83642447
Jim%20Perry	11	2007	120574979
Jim%20Perry	11	2008	223934771
Jim%20Perry	11	2009	308501953
Jim%20Perry	11	2010	308501953
Jim%20Perry	11	2011	308501953
Jim%20Perry	12	2006	83642447
Jim%20Perry	12	2007	120574979
Jim%20Perry	12	2008	252712026
Jim%20Perry	12	2009	308501953
Jim%20Perry	12	2010	308501953
Jim%20Perry	12	2011	308501953
Johnny%20Pesky	1	2006	26536083
Johnny%20Pesky	1	2007	95975080
Johnny%20Pesky	1	2008	181258284
Johnny%20Pesky	1	2009	259201525
Johnny%20Pesky	1	2010	334383909
Johnny%20Pesky	1	2011	404996213
Johnny%20Pesky	2	2006	36126707
Johnny%20Pesky	2	2007	103613826
Johnny%20Pesky	2	2008	187517543
Johnny%20Pesky	2	2009	263661604
Johnny%20Pesky	2	2010	339530753
Johnny%20Pesky	2	2011	406249708
Johnny%20Pesky	3	2006	38513627
Johnny%20Pesky	3	2007	109067409
Johnny%20Pesky	3	2008	194841903
Johnny%20Pesky	3	2009	272629187
Johnny%20Pesky	3	2010	341187598
Johnny%20Pesky	3	2011	415683057
Johnny%20Pesky	4	2006	38513627
Johnny%20Pesky	4	2007	119198430
Johnny%20Pesky	4	2008	200694473
Johnny%20Pesky	4	2009	272629187
Johnny%20Pesky	4	2010	351902637
Johnny%20Pesky	4	2011	421414600
Johnny%20Pesky	5	2006	49850555
Johnny%20Pesky	5	2007	126540150
Johnny%20Pesky	5	2008	204774839
Johnny%20Pesky	5	2009	283876393
Johnny%20Pesky	5	2010	358685171
Johnny%20Pesky	5	2011	426073136
Johnny%20Pesky	6	2006	55125736
Johnny%20Pesky	6	2007	133983334
Johnny%20Pesky	6	2008	213755644
Johnny%20Pesky	6	2009	291811262
Johnny%20Pesky	6	2010	365306696
Johnny%20Pesky	6	2011	426073136
Johnny%20Pesky	7	2006	60394919
Johnny%20Pesky	7	2007	139269537
Johnny%20Pesky	7	2008	217978584
Johnny%20Pesky	7	2009	294634455
Johnny%20Pesky	7	2010	370321847
Johnny%20Pesky	7	2011	436497041
Johnny%20Pesky	8	2006	63983224
